Asset Name,File Path,Width,Height
footprint.png,graphics/pokemon/eiscue/footprint.png,16,16
icon.png,graphics/pokemon/eiscue/icon.png,32,64
back.png,graphics/pokemon/eiscue/noice_face/back.png,64,64
front.png,graphics/pokemon/eiscue/noice_face/front.png,64,64
icon.png,graphics/pokemon/eiscue/noice_face/icon.png,32,64
anim_front.png,graphics/pokemon/togepi/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/togepi/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/togepi/overworld.png,192,32
back_gba.png,graphics/pokemon/togepi/back_gba.png,64,64
back.png,graphics/pokemon/togepi/back.png,64,64
footprint.png,graphics/pokemon/togepi/footprint.png,16,16
icon.png,graphics/pokemon/togepi/icon.png,32,64
icon_gba.png,graphics/pokemon/togepi/icon_gba.png,32,64
anim_front.png,graphics/pokemon/sawk/anim_front.png,64,128
overworld.png,graphics/pokemon/sawk/overworld.png,192,32
back.png,graphics/pokemon/sawk/back.png,64,64
footprint.png,graphics/pokemon/sawk/footprint.png,16,16
icon.png,graphics/pokemon/sawk/icon.png,32,64
anim_front.png,graphics/pokemon/lilligant/anim_front.png,64,128
overworld.png,graphics/pokemon/lilligant/overworld.png,192,32
back.png,graphics/pokemon/lilligant/back.png,64,64
footprint.png,graphics/pokemon/lilligant/footprint.png,16,16
icon.png,graphics/pokemon/lilligant/icon.png,32,64
overworld.png,graphics/pokemon/lilligant/hisui/overworld.png,192,32
back.png,graphics/pokemon/lilligant/hisui/back.png,64,64
front.png,graphics/pokemon/lilligant/hisui/front.png,64,64
icon.png,graphics/pokemon/lilligant/hisui/icon.png,32,64
anim_front.png,graphics/pokemon/diglett/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/diglett/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/diglett/overworld.png,192,32
back_gba.png,graphics/pokemon/diglett/back_gba.png,64,64
back.png,graphics/pokemon/diglett/back.png,64,64
footprint.png,graphics/pokemon/diglett/footprint.png,16,16
icon.png,graphics/pokemon/diglett/icon.png,32,64
icon_gba.png,graphics/pokemon/diglett/icon_gba.png,32,64
overworld.png,graphics/pokemon/diglett/alola/overworld.png,192,32
back.png,graphics/pokemon/diglett/alola/back.png,64,64
front.png,graphics/pokemon/diglett/alola/front.png,64,64
icon.png,graphics/pokemon/diglett/alola/icon.png,32,64
anim_front.png,graphics/pokemon/haxorus/anim_front.png,64,128
overworld.png,graphics/pokemon/haxorus/overworld.png,192,32
back.png,graphics/pokemon/haxorus/back.png,64,64
footprint.png,graphics/pokemon/haxorus/footprint.png,16,16
icon.png,graphics/pokemon/haxorus/icon.png,32,64
overworld.png,graphics/pokemon/dreepy/overworld.png,192,32
back.png,graphics/pokemon/dreepy/back.png,64,64
front.png,graphics/pokemon/dreepy/front.png,64,64
footprint.png,graphics/pokemon/dreepy/footprint.png,16,16
icon.png,graphics/pokemon/dreepy/icon.png,32,64
anim_front.png,graphics/pokemon/machamp/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/machamp/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/machamp/overworld.png,192,32
back_gba.png,graphics/pokemon/machamp/back_gba.png,64,64
back.png,graphics/pokemon/machamp/back.png,64,64
footprint.png,graphics/pokemon/machamp/footprint.png,16,16
icon.png,graphics/pokemon/machamp/icon.png,32,64
icon_gba.png,graphics/pokemon/machamp/icon_gba.png,32,64
back.png,graphics/pokemon/machamp/gmax/back.png,64,64
front.png,graphics/pokemon/machamp/gmax/front.png,64,64
icon.png,graphics/pokemon/machamp/gmax/icon.png,32,64
overworld.png,graphics/pokemon/cufant/overworld.png,192,32
back.png,graphics/pokemon/cufant/back.png,64,64
front.png,graphics/pokemon/cufant/front.png,64,64
footprint.png,graphics/pokemon/cufant/footprint.png,16,16
icon.png,graphics/pokemon/cufant/icon.png,32,64
anim_front.png,graphics/pokemon/ducklett/anim_front.png,64,128
overworld.png,graphics/pokemon/ducklett/overworld.png,192,32
back.png,graphics/pokemon/ducklett/back.png,64,64
footprint.png,graphics/pokemon/ducklett/footprint.png,16,16
icon.png,graphics/pokemon/ducklett/icon.png,32,64
anim_front.png,graphics/pokemon/dragalge/anim_front.png,64,128
overworld.png,graphics/pokemon/dragalge/overworld.png,192,32
back.png,graphics/pokemon/dragalge/back.png,64,64
footprint.png,graphics/pokemon/dragalge/footprint.png,16,16
icon.png,graphics/pokemon/dragalge/icon.png,32,64
anim_front.png,graphics/pokemon/leafeon/anim_front.png,64,128
overworld.png,graphics/pokemon/leafeon/overworld.png,192,32
back.png,graphics/pokemon/leafeon/back.png,64,64
footprint.png,graphics/pokemon/leafeon/footprint.png,16,16
icon.png,graphics/pokemon/leafeon/icon.png,32,64
anim_front.png,graphics/pokemon/lopunny/anim_front.png,64,128
overworld.png,graphics/pokemon/lopunny/overworld.png,192,32
back.png,graphics/pokemon/lopunny/back.png,64,64
footprint.png,graphics/pokemon/lopunny/footprint.png,16,16
icon.png,graphics/pokemon/lopunny/icon.png,32,64
overworld.png,graphics/pokemon/lopunny/mega/overworld.png,192,32
back.png,graphics/pokemon/lopunny/mega/back.png,64,64
front.png,graphics/pokemon/lopunny/mega/front.png,64,64
icon.png,graphics/pokemon/lopunny/mega/icon.png,32,64
anim_front.png,graphics/pokemon/makuhita/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/makuhita/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/makuhita/overworld.png,192,32
back_gba.png,graphics/pokemon/makuhita/back_gba.png,64,64
back.png,graphics/pokemon/makuhita/back.png,64,64
footprint.png,graphics/pokemon/makuhita/footprint.png,16,16
icon.png,graphics/pokemon/makuhita/icon.png,32,64
icon_gba.png,graphics/pokemon/makuhita/icon_gba.png,32,64
anim_front.png,graphics/pokemon/grumpig/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/grumpig/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/grumpig/overworld.png,192,32
back_gba.png,graphics/pokemon/grumpig/back_gba.png,64,64
back.png,graphics/pokemon/grumpig/back.png,64,64
footprint.png,graphics/pokemon/grumpig/footprint.png,16,16
icon.png,graphics/pokemon/grumpig/icon.png,32,64
icon_gba.png,graphics/pokemon/grumpig/icon_gba.png,32,64
anim_front.png,graphics/pokemon/gliscor/anim_front.png,64,128
overworld.png,graphics/pokemon/gliscor/overworld.png,192,32
back.png,graphics/pokemon/gliscor/back.png,64,64
footprint.png,graphics/pokemon/gliscor/footprint.png,16,16
icon.png,graphics/pokemon/gliscor/icon.png,32,64
anim_front.png,graphics/pokemon/rhyperior/anim_front.png,64,128
overworld.png,graphics/pokemon/rhyperior/overworld.png,192,32
backf.png,graphics/pokemon/rhyperior/backf.png,64,64
back.png,graphics/pokemon/rhyperior/back.png,64,64
overworldf.png,graphics/pokemon/rhyperior/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/rhyperior/anim_frontf.png,64,128
footprint.png,graphics/pokemon/rhyperior/footprint.png,16,16
icon.png,graphics/pokemon/rhyperior/icon.png,32,64
anim_front.png,graphics/pokemon/roggenrola/anim_front.png,64,128
overworld.png,graphics/pokemon/roggenrola/overworld.png,192,32
back.png,graphics/pokemon/roggenrola/back.png,64,64
footprint.png,graphics/pokemon/roggenrola/footprint.png,16,16
icon.png,graphics/pokemon/roggenrola/icon.png,32,64
anim_front.png,graphics/pokemon/whimsicott/anim_front.png,64,128
overworld.png,graphics/pokemon/whimsicott/overworld.png,192,32
back.png,graphics/pokemon/whimsicott/back.png,64,64
footprint.png,graphics/pokemon/whimsicott/footprint.png,16,16
icon.png,graphics/pokemon/whimsicott/icon.png,32,64
anim_front.png,graphics/pokemon/aerodactyl/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/aerodactyl/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/aerodactyl/overworld.png,192,32
back_gba.png,graphics/pokemon/aerodactyl/back_gba.png,64,64
back.png,graphics/pokemon/aerodactyl/back.png,64,64
footprint.png,graphics/pokemon/aerodactyl/footprint.png,16,16
icon.png,graphics/pokemon/aerodactyl/icon.png,32,64
icon_gba.png,graphics/pokemon/aerodactyl/icon_gba.png,32,64
overworld.png,graphics/pokemon/aerodactyl/mega/overworld.png,192,32
back.png,graphics/pokemon/aerodactyl/mega/back.png,64,64
front.png,graphics/pokemon/aerodactyl/mega/front.png,64,64
icon.png,graphics/pokemon/aerodactyl/mega/icon.png,32,64
overworld.png,graphics/pokemon/flamigo/overworld.png,192,32
back.png,graphics/pokemon/flamigo/back.png,64,64
front.png,graphics/pokemon/flamigo/front.png,64,64
footprint.png,graphics/pokemon/flamigo/footprint.png,16,16
icon.png,graphics/pokemon/flamigo/icon.png,32,64
anim_front.png,graphics/pokemon/tapu_fini/anim_front.png,64,128
overworld.png,graphics/pokemon/tapu_fini/overworld.png,192,32
back.png,graphics/pokemon/tapu_fini/back.png,64,64
footprint.png,graphics/pokemon/tapu_fini/footprint.png,16,16
icon.png,graphics/pokemon/tapu_fini/icon.png,32,64
anim_front.png,graphics/pokemon/monferno/anim_front.png,64,128
overworld.png,graphics/pokemon/monferno/overworld.png,192,32
back.png,graphics/pokemon/monferno/back.png,64,64
footprint.png,graphics/pokemon/monferno/footprint.png,16,16
icon.png,graphics/pokemon/monferno/icon.png,32,64
anim_front.png,graphics/pokemon/vileplume/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/vileplume/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/vileplume/overworld.png,192,32
backf.png,graphics/pokemon/vileplume/backf.png,64,64
back_gba.png,graphics/pokemon/vileplume/back_gba.png,64,64
back.png,graphics/pokemon/vileplume/back.png,64,64
overworldf.png,graphics/pokemon/vileplume/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/vileplume/anim_frontf.png,64,128
footprint.png,graphics/pokemon/vileplume/footprint.png,16,16
icon.png,graphics/pokemon/vileplume/icon.png,32,64
icon_gba.png,graphics/pokemon/vileplume/icon_gba.png,32,64
anim_front.png,graphics/pokemon/lickilicky/anim_front.png,64,128
overworld.png,graphics/pokemon/lickilicky/overworld.png,192,32
back.png,graphics/pokemon/lickilicky/back.png,64,64
footprint.png,graphics/pokemon/lickilicky/footprint.png,16,16
icon.png,graphics/pokemon/lickilicky/icon.png,32,64
anim_front.png,graphics/pokemon/walrein/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/walrein/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/walrein/overworld.png,192,32
back_gba.png,graphics/pokemon/walrein/back_gba.png,64,64
back.png,graphics/pokemon/walrein/back.png,64,64
footprint.png,graphics/pokemon/walrein/footprint.png,16,16
icon.png,graphics/pokemon/walrein/icon.png,32,64
icon_gba.png,graphics/pokemon/walrein/icon_gba.png,32,64
anim_front.png,graphics/pokemon/sandslash/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/sandslash/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/sandslash/overworld.png,192,32
back_gba.png,graphics/pokemon/sandslash/back_gba.png,64,64
back.png,graphics/pokemon/sandslash/back.png,64,64
footprint.png,graphics/pokemon/sandslash/footprint.png,16,16
icon.png,graphics/pokemon/sandslash/icon.png,32,64
icon_gba.png,graphics/pokemon/sandslash/icon_gba.png,32,64
overworld.png,graphics/pokemon/sandslash/alola/overworld.png,192,32
back.png,graphics/pokemon/sandslash/alola/back.png,64,64
front.png,graphics/pokemon/sandslash/alola/front.png,64,64
icon.png,graphics/pokemon/sandslash/alola/icon.png,32,64
overworld.png,graphics/pokemon/mudbray/overworld.png,192,32
back.png,graphics/pokemon/mudbray/back.png,64,64
front.png,graphics/pokemon/mudbray/front.png,64,64
footprint.png,graphics/pokemon/mudbray/footprint.png,16,16
icon.png,graphics/pokemon/mudbray/icon.png,32,64
anim_front.png,graphics/pokemon/nidoran_m/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/nidoran_m/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/nidoran_m/overworld.png,192,32
back_gba.png,graphics/pokemon/nidoran_m/back_gba.png,64,64
back.png,graphics/pokemon/nidoran_m/back.png,64,64
footprint.png,graphics/pokemon/nidoran_m/footprint.png,16,16
icon.png,graphics/pokemon/nidoran_m/icon.png,32,64
icon_gba.png,graphics/pokemon/nidoran_m/icon_gba.png,32,64
anim_front.png,graphics/pokemon/ursaring/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/ursaring/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/ursaring/overworld.png,192,32
backf.png,graphics/pokemon/ursaring/backf.png,64,64
back_gba.png,graphics/pokemon/ursaring/back_gba.png,64,64
back.png,graphics/pokemon/ursaring/back.png,64,64
overworldf.png,graphics/pokemon/ursaring/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/ursaring/anim_frontf.png,64,128
footprint.png,graphics/pokemon/ursaring/footprint.png,16,16
icon.png,graphics/pokemon/ursaring/icon.png,32,64
icon_gba.png,graphics/pokemon/ursaring/icon_gba.png,32,64
overworld.png,graphics/pokemon/toedscruel/overworld.png,192,32
back.png,graphics/pokemon/toedscruel/back.png,64,64
front.png,graphics/pokemon/toedscruel/front.png,64,64
footprint.png,graphics/pokemon/toedscruel/footprint.png,16,16
icon.png,graphics/pokemon/toedscruel/icon.png,32,64
overworld.png,graphics/pokemon/charcadet/overworld.png,192,32
back.png,graphics/pokemon/charcadet/back.png,64,64
front.png,graphics/pokemon/charcadet/front.png,64,64
footprint.png,graphics/pokemon/charcadet/footprint.png,16,16
icon.png,graphics/pokemon/charcadet/icon.png,32,64
overworld.png,graphics/pokemon/brambleghast/overworld.png,192,32
back.png,graphics/pokemon/brambleghast/back.png,64,64
front.png,graphics/pokemon/brambleghast/front.png,64,64
footprint.png,graphics/pokemon/brambleghast/footprint.png,16,16
icon.png,graphics/pokemon/brambleghast/icon.png,32,64
anim_front.png,graphics/pokemon/tepig/anim_front.png,64,128
overworld.png,graphics/pokemon/tepig/overworld.png,192,32
back.png,graphics/pokemon/tepig/back.png,64,64
footprint.png,graphics/pokemon/tepig/footprint.png,16,16
icon.png,graphics/pokemon/tepig/icon.png,32,64
anim_front.png,graphics/pokemon/cacturne/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/cacturne/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/cacturne/overworld.png,192,32
back_gba.png,graphics/pokemon/cacturne/back_gba.png,64,64
back.png,graphics/pokemon/cacturne/back.png,64,64
overworldf.png,graphics/pokemon/cacturne/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/cacturne/anim_frontf.png,64,128
footprint.png,graphics/pokemon/cacturne/footprint.png,16,16
icon.png,graphics/pokemon/cacturne/icon.png,32,64
icon_gba.png,graphics/pokemon/cacturne/icon_gba.png,32,64
anim_front.png,graphics/pokemon/doduo/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/doduo/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/doduo/overworld.png,192,32
backf.png,graphics/pokemon/doduo/backf.png,64,64
back_gba.png,graphics/pokemon/doduo/back_gba.png,64,64
back.png,graphics/pokemon/doduo/back.png,64,64
overworldf.png,graphics/pokemon/doduo/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/doduo/anim_frontf.png,64,128
footprint.png,graphics/pokemon/doduo/footprint.png,16,16
icon.png,graphics/pokemon/doduo/icon.png,32,64
icon_gba.png,graphics/pokemon/doduo/icon_gba.png,32,64
anim_front.png,graphics/pokemon/electivire/anim_front.png,64,128
overworld.png,graphics/pokemon/electivire/overworld.png,192,32
back.png,graphics/pokemon/electivire/back.png,64,64
footprint.png,graphics/pokemon/electivire/footprint.png,16,16
icon.png,graphics/pokemon/electivire/icon.png,32,64
anim_front.png,graphics/pokemon/vibrava/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/vibrava/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/vibrava/overworld.png,192,32
back_gba.png,graphics/pokemon/vibrava/back_gba.png,64,64
back.png,graphics/pokemon/vibrava/back.png,64,64
footprint.png,graphics/pokemon/vibrava/footprint.png,16,16
icon.png,graphics/pokemon/vibrava/icon.png,32,64
icon_gba.png,graphics/pokemon/vibrava/icon_gba.png,32,64
overworld.png,graphics/pokemon/dracovish/overworld.png,192,32
back.png,graphics/pokemon/dracovish/back.png,64,64
front.png,graphics/pokemon/dracovish/front.png,64,64
footprint.png,graphics/pokemon/dracovish/footprint.png,16,16
icon.png,graphics/pokemon/dracovish/icon.png,32,64
anim_front.png,graphics/pokemon/floette/anim_front.png,64,128
overworld.png,graphics/pokemon/floette/overworld.png,192,32
back.png,graphics/pokemon/floette/back.png,64,64
footprint.png,graphics/pokemon/floette/footprint.png,16,16
icon.png,graphics/pokemon/floette/icon.png,32,64
anim_front.png,graphics/pokemon/floette/eternal/anim_front.png,64,128
overworld.png,graphics/pokemon/floette/eternal/overworld.png,192,32
back.png,graphics/pokemon/floette/eternal/back.png,64,64
icon.png,graphics/pokemon/floette/eternal/icon.png,32,64
overworld.png,graphics/pokemon/floette/yellow/overworld.png,192,32
icon.png,graphics/pokemon/floette/yellow/icon.png,32,64
overworld.png,graphics/pokemon/floette/white/overworld.png,192,32
icon.png,graphics/pokemon/floette/white/icon.png,32,64
overworld.png,graphics/pokemon/floette/orange/overworld.png,192,32
icon.png,graphics/pokemon/floette/orange/icon.png,32,64
overworld.png,graphics/pokemon/floette/blue/overworld.png,192,32
icon.png,graphics/pokemon/floette/blue/icon.png,32,64
anim_front.png,graphics/pokemon/teddiursa/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/teddiursa/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/teddiursa/overworld.png,192,32
back_gba.png,graphics/pokemon/teddiursa/back_gba.png,64,64
back.png,graphics/pokemon/teddiursa/back.png,64,64
footprint.png,graphics/pokemon/teddiursa/footprint.png,16,16
icon.png,graphics/pokemon/teddiursa/icon.png,32,64
icon_gba.png,graphics/pokemon/teddiursa/icon_gba.png,32,64
anim_front.png,graphics/pokemon/rotom/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/overworld.png,192,32
back.png,graphics/pokemon/rotom/back.png,64,64
icon.png,graphics/pokemon/rotom/icon.png,32,64
anim_front.png,graphics/pokemon/rotom/heat/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/heat/overworld.png,192,32
back.png,graphics/pokemon/rotom/heat/back.png,64,64
icon.png,graphics/pokemon/rotom/heat/icon.png,32,64
anim_front.png,graphics/pokemon/rotom/frost/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/frost/overworld.png,192,32
back.png,graphics/pokemon/rotom/frost/back.png,64,64
icon.png,graphics/pokemon/rotom/frost/icon.png,32,64
anim_front.png,graphics/pokemon/rotom/mow/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/mow/overworld.png,192,32
back.png,graphics/pokemon/rotom/mow/back.png,64,64
icon.png,graphics/pokemon/rotom/mow/icon.png,32,64
anim_front.png,graphics/pokemon/rotom/wash/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/wash/overworld.png,192,32
back.png,graphics/pokemon/rotom/wash/back.png,64,64
icon.png,graphics/pokemon/rotom/wash/icon.png,32,64
footprint.png,graphics/pokemon/rotom/normal/footprint.png,16,16
anim_front.png,graphics/pokemon/rotom/fan/anim_front.png,64,128
overworld.png,graphics/pokemon/rotom/fan/overworld.png,192,32
back.png,graphics/pokemon/rotom/fan/back.png,64,64
icon.png,graphics/pokemon/rotom/fan/icon.png,32,64
overworld.png,graphics/pokemon/litten/overworld.png,192,32
back.png,graphics/pokemon/litten/back.png,64,64
front.png,graphics/pokemon/litten/front.png,64,64
footprint.png,graphics/pokemon/litten/footprint.png,16,16
icon.png,graphics/pokemon/litten/icon.png,32,64
overworld.png,graphics/pokemon/iron_boulder/overworld.png,192,32
back.png,graphics/pokemon/iron_boulder/back.png,64,64
front.png,graphics/pokemon/iron_boulder/front.png,64,64
footprint.png,graphics/pokemon/iron_boulder/footprint.png,16,16
icon.png,graphics/pokemon/iron_boulder/icon.png,32,64
anim_front.png,graphics/pokemon/empoleon/anim_front.png,64,128
overworld.png,graphics/pokemon/empoleon/overworld.png,192,32
back.png,graphics/pokemon/empoleon/back.png,64,64
footprint.png,graphics/pokemon/empoleon/footprint.png,16,16
icon.png,graphics/pokemon/empoleon/icon.png,32,64
anim_front.png,graphics/pokemon/igglybuff/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/igglybuff/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/igglybuff/overworld.png,192,32
back_gba.png,graphics/pokemon/igglybuff/back_gba.png,64,64
back.png,graphics/pokemon/igglybuff/back.png,64,64
footprint.png,graphics/pokemon/igglybuff/footprint.png,16,16
icon.png,graphics/pokemon/igglybuff/icon.png,32,64
icon_gba.png,graphics/pokemon/igglybuff/icon_gba.png,32,64
anim_front.png,graphics/pokemon/swellow/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/swellow/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/swellow/overworld.png,192,32
back_gba.png,graphics/pokemon/swellow/back_gba.png,64,64
back.png,graphics/pokemon/swellow/back.png,64,64
footprint.png,graphics/pokemon/swellow/footprint.png,16,16
icon.png,graphics/pokemon/swellow/icon.png,32,64
icon_gba.png,graphics/pokemon/swellow/icon_gba.png,32,64
anim_front.png,graphics/pokemon/axew/anim_front.png,64,128
overworld.png,graphics/pokemon/axew/overworld.png,192,32
back.png,graphics/pokemon/axew/back.png,64,64
footprint.png,graphics/pokemon/axew/footprint.png,16,16
icon.png,graphics/pokemon/axew/icon.png,32,64
overworld.png,graphics/pokemon/pecharunt/overworld.png,192,32
back.png,graphics/pokemon/pecharunt/back.png,64,64
front.png,graphics/pokemon/pecharunt/front.png,64,64
footprint.png,graphics/pokemon/pecharunt/footprint.png,16,16
icon.png,graphics/pokemon/pecharunt/icon.png,32,64
anim_front.png,graphics/pokemon/omastar/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/omastar/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/omastar/overworld.png,192,32
back_gba.png,graphics/pokemon/omastar/back_gba.png,64,64
back.png,graphics/pokemon/omastar/back.png,64,64
footprint.png,graphics/pokemon/omastar/footprint.png,16,16
icon.png,graphics/pokemon/omastar/icon.png,32,64
icon_gba.png,graphics/pokemon/omastar/icon_gba.png,32,64
overworld.png,graphics/pokemon/milcery/overworld.png,192,32
back.png,graphics/pokemon/milcery/back.png,64,64
front.png,graphics/pokemon/milcery/front.png,64,64
footprint.png,graphics/pokemon/milcery/footprint.png,16,16
icon.png,graphics/pokemon/milcery/icon.png,32,64
overworld.png,graphics/pokemon/urshifu/overworld.png,192,32
back.png,graphics/pokemon/urshifu/back.png,64,64
front.png,graphics/pokemon/urshifu/front.png,64,64
footprint.png,graphics/pokemon/urshifu/footprint.png,16,16
icon.png,graphics/pokemon/urshifu/icon.png,32,64
back.png,graphics/pokemon/urshifu/single_strike_gmax/back.png,64,64
front.png,graphics/pokemon/urshifu/single_strike_gmax/front.png,64,64
icon.png,graphics/pokemon/urshifu/single_strike_gmax/icon.png,32,64
back.png,graphics/pokemon/urshifu/rapid_strike_gmax/back.png,64,64
front.png,graphics/pokemon/urshifu/rapid_strike_gmax/front.png,64,64
icon.png,graphics/pokemon/urshifu/rapid_strike_gmax/icon.png,32,64
back.png,graphics/pokemon/urshifu/rapid_strike/back.png,64,64
front.png,graphics/pokemon/urshifu/rapid_strike/front.png,64,64
anim_front.png,graphics/pokemon/meganium/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/meganium/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/meganium/overworld.png,192,32
backf.png,graphics/pokemon/meganium/backf.png,64,64
back_gba.png,graphics/pokemon/meganium/back_gba.png,64,64
back.png,graphics/pokemon/meganium/back.png,64,64
overworldf.png,graphics/pokemon/meganium/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/meganium/anim_frontf.png,64,128
footprint.png,graphics/pokemon/meganium/footprint.png,16,16
icon.png,graphics/pokemon/meganium/icon.png,32,64
icon_gba.png,graphics/pokemon/meganium/icon_gba.png,32,64
anim_front.png,graphics/pokemon/bonsly/anim_front.png,64,128
overworld.png,graphics/pokemon/bonsly/overworld.png,192,32
back.png,graphics/pokemon/bonsly/back.png,64,64
footprint.png,graphics/pokemon/bonsly/footprint.png,16,16
icon.png,graphics/pokemon/bonsly/icon.png,32,64
anim_front.png,graphics/pokemon/skiddo/anim_front.png,64,128
overworld.png,graphics/pokemon/skiddo/overworld.png,192,32
back.png,graphics/pokemon/skiddo/back.png,64,64
footprint.png,graphics/pokemon/skiddo/footprint.png,16,16
icon.png,graphics/pokemon/skiddo/icon.png,32,64
anim_front.png,graphics/pokemon/venusaur/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/venusaur/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/venusaur/overworld.png,192,32
backf.png,graphics/pokemon/venusaur/backf.png,64,64
back_gba.png,graphics/pokemon/venusaur/back_gba.png,64,64
back.png,graphics/pokemon/venusaur/back.png,64,64
overworldf.png,graphics/pokemon/venusaur/overworldf.png,192,32
anim_frontf.png,graphics/pokemon/venusaur/anim_frontf.png,64,128
footprint.png,graphics/pokemon/venusaur/footprint.png,16,16
icon.png,graphics/pokemon/venusaur/icon.png,32,64
icon_gba.png,graphics/pokemon/venusaur/icon_gba.png,32,64
back.png,graphics/pokemon/venusaur/gmax/back.png,64,64
front.png,graphics/pokemon/venusaur/gmax/front.png,64,64
icon.png,graphics/pokemon/venusaur/gmax/icon.png,32,64
overworld.png,graphics/pokemon/venusaur/mega/overworld.png,192,32
back.png,graphics/pokemon/venusaur/mega/back.png,64,64
front.png,graphics/pokemon/venusaur/mega/front.png,64,64
icon.png,graphics/pokemon/venusaur/mega/icon.png,32,64
anim_front.png,graphics/pokemon/pansear/anim_front.png,64,128
overworld.png,graphics/pokemon/pansear/overworld.png,192,32
back.png,graphics/pokemon/pansear/back.png,64,64
footprint.png,graphics/pokemon/pansear/footprint.png,16,16
icon.png,graphics/pokemon/pansear/icon.png,32,64
anim_front.png,graphics/pokemon/drowzee/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/drowzee/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/drowzee/overworld.png,192,32
back_gba.png,graphics/pokemon/drowzee/back_gba.png,64,64
back.png,graphics/pokemon/drowzee/back.png,64,64
footprint.png,graphics/pokemon/drowzee/footprint.png,16,16
icon.png,graphics/pokemon/drowzee/icon.png,32,64
icon_gba.png,graphics/pokemon/drowzee/icon_gba.png,32,64
anim_front.png,graphics/pokemon/sandshrew/anim_front.png,64,128
anim_front_gba.png,graphics/pokemon/sandshrew/anim_front_gba.png,64,128
overworld.png,graphics/pokemon/sandshrew/overworld.png,192,32
back_gba.png,graphics/pokemon/sandshrew/back_gba.png,64,64
back.png,graphics/pokemon/sandshrew/back.png,64,64
footprint.png,graphics/pokemon/sandshrew/footprint.png,16,16
icon.png,graphics/pokemon/sandshrew/icon.png,32,64
icon_gba.png,graphics/pokemon/sandshrew/icon_gba.png,32,64
overworld.png,graphics/pokemon/sandshrew/alola/overworld.png,192,32
back.png,graphics/pokemon/sandshrew/alola/back.png,64,64
front.png,graphics/pokemon/sandshrew/alola/front.png,64,64
icon.png,graphics/pokemon/sandshrew/alola/icon.png,32,64
anim_front.png,graphics/pokemon/virizion/anim_front.png,64,128
overworld.png,graphics/pokemon/virizion/overworld.png,192,32
back.png,graphics/pokemon/virizion/back.png,64,64
footprint.png,graphics/pokemon/virizion/footprint.png,16,16
icon.png,graphics/pokemon/virizion/icon.png,32,64
anim_front.png,graphics/pokemon/scatterbug/anim_front.png,64,128
overworld.png,graphics/pokemon/scatterbug/overworld.png,192,32
